# Hand-owned WIP Sony/Psy-Q ownership layered over config/retail/functions.tsv.
# Release 2.5 exact objects and project-built FIDs outrank version-skewed Psy-Q 2.60 signatures.
# Regenerated seeds are review candidates; edit and admit changes here manually.
image	va	size	name	aliases	provider	library	module	member_offset	source_version	evidence	confidence	provenance	note
OPEN.EXE	0x8001c4a8	0x28	def_cbread		Sony Computer Entertainment	LIBCD.LIB	EVENT	0x118	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x140-byte .text match (1952 compared bits; 28 relocations masked); name corroborated by 2.60 signature
OPEN.EXE	0x8001c4d0	0x8	null		Sony Computer Entertainment	LIBCD.LIB	96VEC	0x0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x160-byte .text match (2500 compared bits; 16 relocations masked); name corroborated by 2.60 signature
OPEN.EXE	0x8001c4d8	0x80	_96_vec		Sony Computer Entertainment	LIBCD.LIB	96VEC	0x8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:5351908bc14c:8e953920aad9	function extent lies within exact 0x160-byte .text match (2500 compared bits; 16 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001c558	0x28	_96_CdSeekL		Sony Computer Entertainment	LIBCD.LIB	96VEC	0x88	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:6fc0482c071d:8e953920aad9;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x160-byte .text match (2500 compared bits; 16 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x8001c580	0x28	_96_CdStop		Sony Computer Entertainment	LIBCD.LIB	96VEC	0xb0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:247648c997ce:8e953920aad9;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x160-byte .text match (2500 compared bits; 16 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x8001c5a8	0x3c	_96_CdGetStatus		Sony Computer Entertainment	LIBCD.LIB	96VEC	0xd8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x160-byte .text match (2500 compared bits; 16 relocations masked); name corroborated by 2.60 signature
OPEN.EXE	0x8001c5e4	0x4c	_96_CdRead		Sony Computer Entertainment	LIBCD.LIB	96VEC	0x114	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:43c2a285c97c:8e953920aad9;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0x160-byte .text match (2500 compared bits; 16 relocations masked); corroborated by unique symbol-object-end function FID; name corroborated by 2.60 signature
OPEN.EXE	0x8001c8f8	0x20	_cmp		Sony Computer Entertainment	LIBCD.LIB	ISO9660	0x2cc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:ddef570fc766:444d4d03b1fe	unique substantial symbol-next FID; 230 fixed instruction bits
OPEN.EXE	0x8001c918	0x2a0	CD_newmedia		Sony Computer Entertainment	LIBCD.LIB	ISO9660	0x2ec	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:1f95a10c71c7:444d4d03b1fe	unique substantial symbol-next FID; 4244 fixed instruction bits
OPEN.EXE	0x8001cbb8	0x94	CD_searchdir		Sony Computer Entertainment	LIBCD.LIB	ISO9660	0x58c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:30ba62430252:444d4d03b1fe	unique substantial symbol-next FID; 1062 fixed instruction bits
OPEN.EXE	0x8001ce70	0x30	memcpy	_memcpy	Sony Computer Entertainment	LIBCD.LIB|LIBGPU.LIB|LIBSPU.LIB	ISO9660|SYS|S_SRMP	0x0	Psy-Q Release 2.5	exact-function-id-multiobject	fid-release25-ambiguous	psyq-release25-fid:fe8dee14245d:444d4d03b1fe;psyq-release25-fid:fe8dee14245d:809188e34e64;psyq-release25-fid:fe8dee14245d:e7ef7c9a0b74	fully fixed 0x30-byte FID shared by 3 SDK identities; candidate-specific offsets: LIBCD.LIB/ISO9660@0x844, LIBGPU.LIB/SYS@0x242c, LIBSPU.LIB/S_SRMP@0x0
OPEN.EXE	0x8001cea0	0xc8	cd_read		Sony Computer Entertainment	LIBCD.LIB	ISO9660	0x874	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:e13274897c8f:444d4d03b1fe	unique substantial symbol-next FID; 1406 fixed instruction bits
OPEN.EXE	0x8001cf68	0x2c	cd_status		Sony Computer Entertainment	LIBCD.LIB	ISO9660	0x93c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:4309a4d5cf72:444d4d03b1fe	unique substantial symbol-next FID; 326 fixed instruction bits
OPEN.EXE	0x8001cf94	0x158	getpos		Sony Computer Entertainment	LIBCD.LIB	ISO9660	0x968	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:bb41c750e5b9:444d4d03b1fe	unique substantial symbol-object-end FID; 2752 fixed instruction bits
OPEN.EXE	0x8001d0ec	0x58	StSetRing		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:6412c3fb4416:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001d14c	0x48			Sony Computer Entertainment	LIBCD.LIB	CDROM	0x60	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked)
OPEN.EXE	0x8001d194	0x38	StUnSetRing		Sony Computer Entertainment	LIBCD.LIB	CDROM	0xa8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:dd2785e10664:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001d1dc	0x58			Sony Computer Entertainment	LIBCD.LIB	CDROM	0xf0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked)
OPEN.EXE	0x8001d234	0x64	StSetStream		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x148	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:3bed575b6ec3:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001d298	0x70	StSetEmulate		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x1ac	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:7405cf71c6d9:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001d308	0xcc	StFreeRing		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x21c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:7c7e6179aa1e:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001d3d4	0x3c	init_ring_status		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x2e8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:ec48bac416ae:67ef6d8fdcb4;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x8001d410	0xb4	StGetNext		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x324	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:54cf3a90dbf3:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001d4c4	0x20	StSetMask		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x3d8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:8dcef460a594:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001d4e4	0x9b4	StCdInterrupt		Sony Computer Entertainment	LIBCD.LIB	CDROM	0x3f8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:cf61b31964aa:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x8001de98	0x18c	dma_execute		Sony Computer Entertainment	LIBCD.LIB	CDROM	0xdac	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:3bddd28bb5ab:67ef6d8fdcb4;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x8001e024	0x30	mem2mem		Sony Computer Entertainment	LIBCD.LIB	CDROM	0xf38	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:6321a153c193:67ef6d8fdcb4;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x8001e054	0x24	StSetChannel		Sony Computer Entertainment	LIBCD.LIB	CDROM	0xf68	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:84f08f0b76d3:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-object-end function FID
OPEN.EXE	0x8001e078	0x38	SsSeqSetVol		Sony Computer Entertainment	LIBSND.LIB	SSVOL	0x0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:61fd54bf5314:144b36a21a30	unique substantial symbol-next FID; 422 fixed instruction bits
OPEN.EXE	0x8001e0b0	0x3c	SsSepSetVol		Sony Computer Entertainment	LIBSND.LIB	SSVOL	0x38	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:fef30db79032:144b36a21a30	unique substantial symbol-next FID; 454 fixed instruction bits
OPEN.EXE	0x8001e40c	0xc0	SsSetTickMode		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x2a4	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:e04f8b3c82f8:dc830e603b8c	unique substantial symbol-next FID; 1144 fixed instruction bits
OPEN.EXE	0x8001e4cc	0x1c	_wait		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x364	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:51359901470e:dc830e603b8c	unique substantial symbol-next FID; 224 fixed instruction bits
OPEN.EXE	0x8001e4e8	0x278	SsStart		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x380	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:2ca999b8ca3c:dc830e603b8c	unique substantial symbol-next FID; 4038 fixed instruction bits
OPEN.EXE	0x8001e760	0x70	SsEnd		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x5f8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:cc4ec99d9552:dc830e603b8c	unique substantial symbol-object-end FID; 638 fixed instruction bits
OPEN.EXE	0x8001e91c	0x60	SpuQuit		Sony Computer Entertainment	LIBSPU.LIB	S_INI	0x16c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:5b5d8b840c1f:e62b638f3ed5	unique substantial symbol-object-end FID; 536 fixed instruction bits
OPEN.EXE	0x8001e97c	0x30	_spu_setDelayR		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:017870f67f54:15b796090b7a	unique substantial symbol-next FID; 352 fixed instruction bits
OPEN.EXE	0x8001e9ac	0x30	_spu_setDelayW		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x30	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:27cc25c186d6:15b796090b7a	unique substantial symbol-next FID; 352 fixed instruction bits
OPEN.EXE	0x8001ea34	0x238	_spu_init		Sony Computer Entertainment	LIBSPU.LIB	SPU	0xc0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:439039d5bf11:15b796090b7a	unique substantial symbol-next FID; 3598 fixed instruction bits
OPEN.EXE	0x8001f270	0x28	_spu_read		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x760	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:0c1561a9a6a2:15b796090b7a	unique substantial symbol-next FID; 294 fixed instruction bits
OPEN.EXE	0x8001fcc0	0x184	_spu_setVoiceAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1000	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:30f53d6d81fe:15b796090b7a	unique substantial symbol-next FID; 3014 fixed instruction bits
OPEN.EXE	0x8001ff60	0x4d0	_spu_setReverbAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1184	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:676233cdfcc5:15b796090b7a	unique substantial symbol-next FID; 8832 fixed instruction bits
OPEN.EXE	0x800205c4	0x398	_spu_setCommonAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1654	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:9f7efad5dbef:15b796090b7a	unique substantial symbol-next FID; 6616 fixed instruction bits
OPEN.EXE	0x8002095c	0x12c	_spu_getCommonAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x19ec	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:508f2904a642:15b796090b7a	unique substantial symbol-next FID; 2368 fixed instruction bits
OPEN.EXE	0x80020a88	0x1c	SysSpu_setRegister		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1b18	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:6e2dd73c8f67:15b796090b7a	unique substantial symbol-next FID; 192 fixed instruction bits
OPEN.EXE	0x80020aa4	0x1c	SysSpu_getRegister		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1b34	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:8da204ae0d4d:15b796090b7a	unique substantial symbol-next FID; 192 fixed instruction bits
OPEN.EXE	0x80020ac0	0x64	_spu_interruptDMA		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1b50	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:2387425ee565:15b796090b7a	unique substantial symbol-next FID; 632 fixed instruction bits
OPEN.EXE	0x80020d30	0x130	_spu_r		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1cf8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:4952da8eab92:15b796090b7a	unique substantial symbol-object-end FID; 1880 fixed instruction bits
OPEN.EXE	0x80020e60	0x30	memcpy	_memcpy	Sony Computer Entertainment	LIBCD.LIB|LIBGPU.LIB|LIBSPU.LIB	ISO9660|SYS|S_SRMP	0x0	Psy-Q Release 2.5	exact-function-id-multiobject	fid-release25-ambiguous	psyq-release25-fid:fe8dee14245d:444d4d03b1fe;psyq-release25-fid:fe8dee14245d:809188e34e64;psyq-release25-fid:fe8dee14245d:e7ef7c9a0b74	fully fixed 0x30-byte FID shared by 3 SDK identities; candidate-specific offsets: LIBCD.LIB/ISO9660@0x844, LIBGPU.LIB/SYS@0x242c, LIBSPU.LIB/S_SRMP@0x0
OPEN.EXE	0x80021384	0x2fc	_gcSPU		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:d615e8827f19:9172b35b5f35;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x80021680	0x70	SpuInitMalloc		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x2fc	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:7d1cb0aa3382:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x800216f0	0x2c0	SpuMalloc		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x36c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:5d8433ac4495:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x800219b0	0x35c	_SpuMallocSeparateTo3		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x62c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:223a4ce9e2a1:9172b35b5f35;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
OPEN.EXE	0x80021d0c	0x2a8	SpuMallocWithStartAddr		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x988	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:67ae955df72d:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
OPEN.EXE	0x80021fb4	0x70	_SpuIsInAllocateArea		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0xc30	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:53fd9bd02efd:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
